listing_id,id,date,reviewer_id,reviewer_name,comments,
958,611640849202135438,2022-04-23,6615585,Carolyn,Great apartment in a great location! Very smooth rental experience. Would rent there again.,
958,618230038878972542,2022-05-02,405311350,Émilie,Très bien situé et Holly était disponible pour rendre notre séjour confortable.,
958,623300226667203857,2022-05-09,2107180,Alex,"Spent 5 nights here and was the perfect spot to stay. Comfy and spacious airbnb. Communication was great and very easy check in and check out. Great location to shops, restaurants and public transport. Would definitely recommended this airbnb to anyone spending time in San Francisco.",
958,627537723853158593,2022-05-15,21064242,Laslo,"Excellent location next to Duboce Park with great restaurants nearby and transit to anywhere in town within 1 block of this Airbnb.  Holly has always been helpful, and we have stayed here twice thus far.  Highly recommend this Airbnb for 2 persons.  Laslo",
958,629737362121681447,2022-05-18,64192835,Ethan,Holly’s place was great and perfect for my stay. Excellent location. Would recommend!,
958,635550786054961974,2022-05-26,96685616,Martine,"It was a wonderful stay in this  very pleasant, clean and quiet unit. All is perfect     and comfortable. And after a long day in the Town, it is nice to sit in the pretty garden behind the house.  Thank you Holly for your kindness !",
958,639899042587990940,2022-06-01,146856495,Zita,"+ quite/ beautiful area<br/>+ parking slots easy to find / no problem!<br/>+ check in / out uncomplicated, super easy<br/>=  recommended",
958,642142283957789374,2022-06-04,92404612,Arun,Excellent place!,
958,658758528876831485,2022-06-27,49044103,Grace,My best friend and I went on a mini getaway in SF and had a wonderful stay at this Airbnb. The real gem is the backyard patio. We will miss having coffee there every morning. Holly is also very communicative and responsive. Highly recommended!,
958,660881219094569529,2022-06-30,10766485,Shannon,We had a wonderful stay at Holly's Airbnb! She is very communicative and timely with responses. the location of her place is perfectly within walking distance of Haight St. and small cafes and coffee shops. The place had everything we needed for a comfortable stay. We would definitely stay here again!,
958,666763698117659595,2022-07-08,86267135,Gretchen,"My husband and I  love Holly's place and arrange our vacation dates to when it's available. The location is the best possible - all the conveniences of being downtown but you're in a neighborhood. We can walk to many of our favorite spots in the city or take easy public transportation. Plus it's comfortable, quiet, has everything we need.",
958,668203598487433657,2022-07-10,10617128,Todd,"Perfect location, safe neighborhood with available street parking and lots to walk to (restaurants, parks, shops, etc.). Timely, accurate and thorough communication from Holly. Very clean, bright and comfortable unit.  Lovely backyard with light pouring in through the large sliders.  We very much appreciated the opportunity to store our luggage until we were ready to leave San Francisco.  Overall, a very positive experience.",
958,670352121913199880,2022-07-13,14723021,Ari,"Great location on a cul-de-sac next to a park in the middle of the city, a cute street full of Victorians and succulents.<br/>Easy check-in. Simple, fully functional apartment.<br/>Thank you, Holly!",
958,671847685512193022,2022-07-15,4243482,Carrie,Hollys listing is as advertised and in one of the most desirable locations in SF. Holly was easy to get in touch with and very responsive. Great spot for travelers  new to SF!,
958,673258900039988553,2022-07-17,106070886,Teresa,"Great location, great amenities!",
958,675469430489272128,2022-07-20,96685169,Sarah,"I absolutely loved this place! The design of the apartment is very comfortable and cute, with places to unpack, the check in process was seamless, and it’s in a great location - within walking distance of parks, restaurants, bars and local shopping! The neighborhood is great! If I come back to San Francisco, I’ll first check if this place is available before I check anywhere else!",
958,679805782199529474,2022-07-26,86358448,Jen,"I have nothing but good things to say about my stay here. It’s a comfy, easy, beautiful place and in my favorite part of SF, Duboce Triangle! The hosts are very gracious and ready to accommodate. I’ll def stay again and highly recommend it!<br/>THANK YOU! ~ J",
958,681277161154668600,2022-07-28,42196159,Pamela,"Holly & her family are amazing hosts! Bonus, their fur baby Tucker is such a love.<br/>Thank you guys again! We will be booking with them during our next visit.",
958,683376542447295093,2022-07-31,90546255,Hillary,"The location of this place is A+. As a former local of SF I loved being able to get right back into the middle of the city. Holly is very communicative and it is easy to access the location. There's a nice back patio. The towels and sheets are due for an upgrade and the mattress isn't very comfortable. You also have to enter and exit via a garage which can be dark at night. Good enough for a few days though, especially with such a great location.",
958,686356941748602819,2022-08-04,739752,Christina,"Holly's place was wonderful for a week in San Francisco. The location is perfect, right on the N-Judah and in a beautiful spot with trees and a park. Lovely refuge in a nice neighborhood!",
958,688530804819127527,2022-08-07,317514067,Andrew,"Fantastic listing, worth every penny",
958,692825296269474938,2022-08-13,399711618,Isa,100% recommendable. Helpful host ready to offer you whatever needed. Very well situated apartment. Beautiful district.,
958,694304676415551235,2022-08-15,78274528,Tena,"We loved our stay at Holly's place. She is so accommodating, responsive, kind, and helpful. The place was very clean, comfortable, and had all of the supplies we needed. The location is incredible - walking distance to many parks, bars, restaurants, and shops, right in the heart of the city. We had a wonderful time at Holly's and would definitely stay there again. Highly recommend!!",
958,697232360008562240,2022-08-19,133913395,Laetitia & Denis,Séjour agréable et confortable. L’appartement est très bien situé et proche de tout. Nous avons adoré San Francisco. <br/>Bonne continuation à Holly.,
958,698612251863433311,2022-08-21,28347274,Phoebe,"An amazing stay and apartment! Just the right size, and very clean with everything you need. The outdoor space is beautiful, and the location is awesome - right near a beautiful park, and walkable to a ton of bars and restaurants. Could not recommend highly enough!",
958,703025493970601707,2022-08-27,7653213,Benoit,"Holly's place was great, we stayed 5 days with my GF and we really appreciate it. We saw Holly only once but that was perfect for us, it felt like we had our own place as the private entrance is super handy. Other than that, the place was great, clean, friendly neighbourhood and close to a lot of cool things. It's not a cheap place but we definitely enjoyed it! Special bonus point for the patio, we had it for ourself during our whole stay and we met Tucker, the dog, super cool!",
